name,ontologyTermURI,latitude,longitude,city,country,organisationType,codesystem,code
"École Supérieure d'Art et Design de Saint-Étienne",https://ror.org/01fss9e11,45.450301,4.384963,Saint-Etienne,France,Education,ROR,01fss9e11
"École Supérieure d'Art et de Design Tours-Angers-Le Mans",https://ror.org/05x346678,47.46652,-0.548715,Angers,France,Education,ROR,05x346678
"École Supérieure d'Art et de Design d'Orléans",https://ror.org/02kbwgp44,47.90277,1.910365,Orléans,France,Education,ROR,02kbwgp44
"École Supérieure d'Art et de Design de Reims",https://ror.org/04ch3k260,49.252419,4.029518,Reims,France,Education,ROR,04ch3k260
"École Supérieure d'Arts & Médias de Caen/Cherbourg",https://ror.org/00c62es15,49.181312,-0.34634,Caen,France,Education,ROR,00c62es15
"École Supérieure d'Ingénieurs en Génie Électrique",https://ror.org/01apwkd48,49.384793,1.074893,Saint-Étienne-du-Rouvray,France,Education,ROR,01apwkd48
"École Supérieure d'Ingénieurs en Électrotechnique et Électronique",https://ror.org/03r13py57,49.899858,2.291507,Amiens,France,Education,ROR,03r13py57
"École Supérieure d'Électronique de l'Ouest",https://ror.org/04nx9ps90,47.493025,-0.551418,Angers,France,Education,ROR,04nx9ps90
École Supérieure de Biotechnologie de Strasbourg,https://ror.org/05eyymj94,48.526209,7.738501,Illkirch-Graffenstaden,France,Education,ROR,05eyymj94
École Supérieure des Beaux-Arts de Nantes Métropole,https://ror.org/00xd6tp42,47.216916,-1.554306,Nantes,France,Education,ROR,00xd6tp42
École Supérieure des Sciences Commerciales d’Angers,https://ror.org/04kkyet53,47.476941,-0.600514,Angers,France,Education,ROR,04kkyet53
École Supérieure des Techniques Aéronautiques et de Construction Automobile,https://ror.org/02az5b805,48.78782,2.04146,Saint-Quentin-en-Yvelines,France,Education,ROR,02az5b805
École Supérieure du Bois,https://ror.org/03x8h1v05,47.283936,-1.514509,Nantes,France,Education,ROR,03x8h1v05
"École d'Ingénieurs en Chimie et Sciences du Numérique",https://ror.org/01cbtr271,45.784145,4.869014,Lyon,France,Education,ROR,01cbtr271
École de Biologie Industrielle,https://ror.org/029rzwj76,49.031794,2.075732,Cergy,France,Education,ROR,029rzwj76
"École de Formation Professionnelle des Barreaux de la Cour d'Appel de Paris",https://ror.org/031ve8169,48.832002,2.266655,Issy-les-Moulineaux,France,Education,ROR,031ve8169
École de Psychologues Praticien,https://ror.org/006yrbb28,48.8534,2.3486,Paris,France,Education,ROR,006yrbb28
"École de l'Air",https://ror.org/01gtsrs29,43.624924,5.111642,Salon-de-Provence,France,Education,ROR,01gtsrs29
École des Avocats Rhône-Alpes,https://ror.org/04d1ryd22,45.760471,4.847118,Lyon,France,Education,ROR,04d1ryd22
École des Hautes Études en Santé Publique,https://ror.org/01sc83v92,48.11198,-1.67429,Rennes,France,Education,ROR,01sc83v92
École des Mines de Douai,https://ror.org/05ate2e14,50.375626,3.067734,Douai,France,Education,ROR,05ate2e14
École du Louvre,https://ror.org/01ada5854,48.85341,2.3488,Paris,France,Education,ROR,01ada5854
École nationale supérieure Louis-Lumière,https://ror.org/003hyqr30,48.90851,2.36379,La Plaine-Saint-Denis,France,Education,ROR,003hyqr30
"École nationale supérieure d'architecture de Marseille",https://ror.org/000vmwg42,43.29695,5.38107,Marseille,France,Education,ROR,000vmwg42
"École nationale supérieure d'arts de Paris-Cergy",https://ror.org/044eye907,49.03645,2.07613,Cergy,France,Education,ROR,044eye907
École nationale supérieure de la Police,https://ror.org/00mnan534,45.81438,4.81816,"Saint-Cyr-au-Mont-d'Or",France,Education,ROR,00mnan534
École nationale supérieure de la photographie,https://ror.org/04n4xt623,43.67681,4.63031,Arles,France,Education,ROR,04n4xt623
École nationale supérieure de paysage de Versailles,https://ror.org/05d3yke23,48.80359,2.13424,Versailles,France,Education,ROR,05d3yke23
"École supérieure d'art et design Le Havre-Rouen",https://ror.org/04r66gb92,49.44313,1.09932,Rouen,France,Education,ROR,04r66gb92
Écologie des Forêts Méditerranéennes,https://ror.org/02gg8z294,43.916428,4.892404,Avignon,France,Facility,ROR,02gg8z294
Écologie et Biologie des Interactions,https://ror.org/051f3f740,46.58261,0.34348,Poitiers,France,Facility,ROR,051f3f740
"Écologie, Systématique et Évolution",https://ror.org/00kk89y84,48.69572,2.18727,Orsay,France,Facility,ROR,00kk89y84
"Épidémiologie Clinique, Évaluation Économique Appliquées aux Populations Vulnérables",https://ror.org/02617e391,48.85341,2.3488,Paris,France,Facility,ROR,02617e391
"Équipe de Recherche Interlangue : Mémoires, Identités, Territoires",https://ror.org/0339jw085,48.11198,-1.67429,Rennes,France,Facility,ROR,0339jw085
Équipe de Recherche sur l’Utilisation des Données Individuelles en Lien avec la Théorie Économique,https://ror.org/047egvh76,48.78823,2.444082,Créteil,France,Facility,ROR,047egvh76
"Équipe de droit international, européen et comparé",https://ror.org/04jqdyp62,45.74846,4.84671,Lyon,France,Facility,ROR,04jqdyp62
Établissement Français du Sang,https://ror.org/037hby126,48.85341,2.3488,Paris,France,Healthcare,ROR,037hby126
AKAD University,https://ror.org/02a8wk986,48.809534,9.177577,Stuttgart,Germany,Education,ROR,02a8wk986
ANOA,https://ror.org/03xd8mt09,50.1096487,7.7234031,Oberwesel,Germany,Healthcare,ROR,03xd8mt09
AOK,https://ror.org/004cmqw89,48.8021807,9.1849432,Stuttgart,Germany,Healthcare,ROR,004cmqw89
ARCUS Sports Clinic,https://ror.org/02x8kf546,48.8978239,8.6649835,Pforzheim,Germany,Healthcare,ROR,02x8kf546
ARL – Academy for Territorial Development in the Leibniz Association,https://ror.org/010b6ag76,52.3799,9.754498,Hanover,Germany,Facility,ROR,010b6ag76
AWA-Institut,https://ror.org/035tqry63,50.2315407,6.687,Pelm,Germany,Facility,ROR,035tqry63
AWS-Institute for Digitized Products and Processes,https://ror.org/00g8ww875,49.258374,7.042688,Saarbrücken,Germany,Facility,ROR,00g8ww875
Aachen Institute for Nuclear Training,https://ror.org/0189jyk25,50.77402,6.083468,Stolberg,Germany,Facility,ROR,0189jyk25
Abnoba (Germany),https://ror.org/02qtztk24,48.897043,8.708112,Pforzheim,Germany,Education,ROR,02qtztk24
Academy of Arts Education,https://ror.org/01qvmm256,51.155126,7.13989,Remscheid,Germany,Education,ROR,01qvmm256
Academy of Fine Arts Karlsruhe,https://ror.org/02hdve317,49.013026,8.38733,Karlsruhe,Germany,Education,ROR,02hdve317
Academy of Fine Arts Munich,https://ror.org/044rf5p19,48.153177,11.580335,Munich,Germany,Education,ROR,044rf5p19
Academy of Fine Arts Münster,https://ror.org/00ztzxf77,51.96236,7.62571,Münster,Germany,Education,ROR,00ztzxf77
Academy of Fine Arts Nuremberg,https://ror.org/03yxw1t21,49.446481,11.136236,Nuremberg,Germany,Education,ROR,03yxw1t21
Academy of Media Arts Cologne,https://ror.org/00f2wje32,50.934,6.962,Cologne,Germany,Education,ROR,00f2wje32
Acatech,https://ror.org/039jwf091,48.145584,11.568773,Munich,Germany,Education,ROR,039jwf091
Accadis Hochschule Bad Homburg,https://ror.org/015a98c38,50.212582,8.650113,Bad Homburg,Germany,Education,ROR,015a98c38
Access,https://ror.org/02gwe8432,50.77664,6.08342,Aachen,Germany,Facility,ROR,02gwe8432
Acqua Klinik,https://ror.org/03famzf42,51.335369,12.355382,Leipzig,Germany,Healthcare,ROR,03famzf42
Acura Kliniken,https://ror.org/04w4jta18,48.237383,9.033599,Albstadt,Germany,Healthcare,ROR,04w4jta18
Adipositas Zentrum Oberhausen,https://ror.org/04x84m665,51.469403,6.858923,Oberhausen,Germany,Healthcare,ROR,04x84m665
Aesthetico,https://ror.org/04bpnyr93,51.948414,7.64445,Münster,Germany,Healthcare,ROR,04bpnyr93
Agaplesion Bethesda Klinik,https://ror.org/03gzy9q74,48.402047,10.006355,Ulm,Germany,Healthcare,ROR,03gzy9q74
Agaplesion Bethesda Krankenhaus,https://ror.org/02xwjjw58,48.772085,9.187836,Stuttgart,Germany,Healthcare,ROR,02xwjjw58
Akademie Mode & Design,https://ror.org/02e5n0e79,53.567109,10.000489,Hamburg,Germany,Education,ROR,02e5n0e79
Akademie der Polizei Hamburg,https://ror.org/05tn39y33,53.603395,10.005307,Hamburg,Germany,Education,ROR,05tn39y33
Akademie für Gesundheitsberufe,https://ror.org/02nq6sy34,49.409186,8.658891,Heidelberg,Germany,Education,ROR,02nq6sy34
Akademie für Technikfolgenabschätzung,https://ror.org/01gq10q51,48.765845,8.215086,Baden-Baden,Germany,Education,ROR,01gq10q51
Alanus University of Arts and Social Sciences,https://ror.org/01w0fb867,50.745778,7.026973,Alfter,Germany,Education,ROR,01w0fb867
Alb Fils Kliniken,https://ror.org/0184f7469,48.690794,9.650312,Göppingen,Germany,Healthcare,ROR,0184f7469
Albertinen Diakoniewerk,https://ror.org/04jpkas74,53.631131,9.905089,Hamburg,Germany,Healthcare,ROR,04jpkas74
Aldebaran Marine Research and Broadcast,https://ror.org/00bkqxm79,53.546496,9.993263,Hamburg,Germany,Facility,ROR,00bkqxm79
Alemannisches Institut,https://ror.org/033z3kr33,47.9959,7.85222,Freiburg im Breisgau,Germany,Facility,ROR,033z3kr33
Alfred Wegener Institute for Polar and Marine Research,https://ror.org/032e6b942,53.53615,8.59298,Bremerhaven,Germany,Facility,ROR,032e6b942
Alfried Krupp Hospital,https://ror.org/04a1a4n63,51.449833,7.091939,Essen,Germany,Healthcare,ROR,04a1a4n63
Alice Salomon University of Applied Sciences Berlin,https://ror.org/04b404920,52.537411,13.606148,Berlin,Germany,Education,ROR,04b404920
Allensbach University,https://ror.org/00x67g916,47.673219,9.156325,Konstanz,Germany,Education,ROR,00x67g916
Allgemeines Krankenhaus Celle,https://ror.org/0205x2f04,52.629751,10.083586,Celle,Germany,Healthcare,ROR,0205x2f04
Altonaer Kinderkrankenhaus,https://ror.org/038p55355,53.55172,9.912627,Hamburg,Germany,Healthcare,ROR,038p55355
Ameos Klinikum Inntal,https://ror.org/03snh5g40,48.264203,13.014507,Simbach am Inn,Germany,Healthcare,ROR,03snh5g40
American Academy in Berlin,https://ror.org/02av6ek82,52.425857,13.181103,Berlin,Germany,Facility,ROR,02av6ek82
An-Institut für Transfer und Weiterbildung,https://ror.org/054kgce12,50.820645,12.929054,Chemnitz,Germany,Education,ROR,054kgce12
Anhalt University of Applied Sciences,https://ror.org/0076zct58,51.761201,11.98448,Köthen,Germany,Education,ROR,0076zct58
Ansbach University of Applied Sciences,https://ror.org/0167rnj42,49.306609,10.567057,Ansbach,Germany,Education,ROR,0167rnj42
Apherese Forschungsinstitut,https://ror.org/016brq605,50.935077,6.907549,Cologne,Germany,Facility,ROR,016brq605
Arbeitsgemeinschaft Dermatologische Forschung,https://ror.org/010k7sz25,52.527684,13.378002,Berlin,Germany,Facility,ROR,010k7sz25
Arbeitsgemeinschaft Dermatologische Onkologie,https://ror.org/01xfewa62,49.256145,7.038245,Saarbrücken,Germany,Healthcare,ROR,01xfewa62
Arbeitsgemeinschaft Urologische Onkologie,https://ror.org/02nn2tc47,53.220973,12.782898,Mecklenburg,Germany,Healthcare,ROR,02nn2tc47
Arnold-Bergstraesser-Institut,https://ror.org/01s578f14,47.9959,7.85222,Freiburg im Breisgau,Germany,Facility,ROR,01s578f14
Arzneimittelkommission der deutschen Ärzteschaft,https://ror.org/047a06h06,52.52437,13.41053,Berlin,Germany,Healthcare,ROR,047a06h06
Aschaffenburg University of Applied Sciences,https://ror.org/04sms9203,49.972422,9.161831,A-Burg,Germany,Education,ROR,04sms9203
Asklepios,https://ror.org/055tk9p53,53.5585033,10.0186905,Hamburg,Germany,Healthcare,ROR,055tk9p53
Asklepios Fachkliniken München-Gauting,https://ror.org/02v4fpg03,48.06639,11.352332,Gauting,Germany,Healthcare,ROR,02v4fpg03
Asklepios Fachklinikum Brandenburg,https://ror.org/00a1cc659,52.423138,12.479842,Brandenburg,Germany,Healthcare,ROR,00a1cc659
Asklepios Fachklinikum Tiefenbrunn,https://ror.org/01m5mwt22,51.5004215,9.8689403,Rosdorf,Germany,Healthcare,ROR,01m5mwt22
Asklepios Klinik Altona,https://ror.org/00pbgsg09,53.554887,9.9014,Hamburg,Germany,Healthcare,ROR,00pbgsg09
Asklepios Klinik Barmbek,https://ror.org/05nyenj39,53.606341,10.035774,Hamburg,Germany,Healthcare,ROR,05nyenj39
Asklepios Klinik Langen,https://ror.org/04a7kqd39,49.999293,8.683956,Langen,Germany,Healthcare,ROR,04a7kqd39
Asklepios Klinik Sankt Augustin,https://ror.org/038v5jv72,50.775632,7.181792,Sankt Augustin,Germany,Healthcare,ROR,038v5jv72
Asklepios Klinik St. Georg,https://ror.org/0387raj07,53.559049,10.01802,Hamburg,Germany,Healthcare,ROR,0387raj07
Asklepios Klinik Weißenfels,https://ror.org/040f4cr30,51.193885,11.957382,Weißenfels,Germany,Healthcare,ROR,040f4cr30
Asklepios Kliniken Bad Abbach,https://ror.org/01ptvbz51,48.931079,12.038016,Bad Abbach,Germany,Healthcare,ROR,01ptvbz51
Asklepios Kliniken Hamburg,https://ror.org/05f8ejd38,53.575232,10.050565,Hamburg,Germany,Healthcare,ROR,05f8ejd38
Asklepios Kliniken Schildautal,https://ror.org/02b3z0y06,51.8832,10.2169001,Seesen,Germany,Healthcare,ROR,02b3z0y06
Asklepios Klinikum Harburg,https://ror.org/03weyyh46,53.46108,9.950192,Hamburg,Germany,Healthcare,ROR,03weyyh46
Asklepios Neurologische Klinik Falkenstein,https://ror.org/036gpm141,50.1912726,8.4832819,Königstein im Taunus,Germany,Healthcare,ROR,036gpm141
Asklepios Orthopädische Klinik Lindenlohe,https://ror.org/05rtjbe93,49.35897,12.15777,Schwandorf in Bayern,Germany,Healthcare,ROR,05rtjbe93
Augencentrum Rosenheim,https://ror.org/036qh8f11,47.851549,12.12012,Rosenheim,Germany,Healthcare,ROR,036qh8f11
Augenklinik Universitätsallee,https://ror.org/04dneqm75,53.10529,8.841805,Bremen,Germany,Healthcare,ROR,04dneqm75
Augenklinik Universitätsklinikum Würzburg,https://ror.org/00rwpbm87,49.803565,9.955092,Wurzburg,Germany,Healthcare,ROR,00rwpbm87
Augusta Krankenhaus,https://ror.org/05aykvr94,51.267004,6.824608,Düsseldorf,Germany,Healthcare,ROR,05aykvr94
Augustana-Hochschule Neuendettelsau,https://ror.org/04nkken68,49.284346,10.778158,Neuendettelsau,Germany,Education,ROR,04nkken68
Auguste-Viktoria-Klinik,https://ror.org/00mznnx78,52.4622301,13.3469135,Berlin,Germany,Healthcare,ROR,00mznnx78
Aus- und Weiterbildungseinrichtung für Klinische Verhaltenstherapie,https://ror.org/01abhta88,50.2547882,8.6466254,Kassel,Germany,Healthcare,ROR,01abhta88
BARMER GEK,https://ror.org/01kkj4786,51.243875,7.183795,Wuppertal,Germany,Healthcare,ROR,01kkj4786
BDH-Klinik Hessisch Oldendorf,https://ror.org/02hs0x989,52.174398,9.2497,Hessisch Oldendorf,Germany,Healthcare,ROR,02hs0x989
BG Klinik Tübingen,https://ror.org/04wwp6r22,48.533264,9.03619,Tübingen,Germany,Healthcare,ROR,04wwp6r22
BG Klinikum Bergmannstrost Halle,https://ror.org/042g9vq32,51.4603,11.9843,Halle,Germany,Healthcare,ROR,042g9vq32
BG Klinikum Duisburg,https://ror.org/03vc76c84,51.380935,6.785833,Duisburg,Germany,Healthcare,ROR,03vc76c84
BG Klinikum Hamburg,https://ror.org/05jw2mx52,53.507176,10.179429,Hamburg,Germany,Healthcare,ROR,05jw2mx52
BG University Hospital Bergmannsheil Bochum,https://ror.org/04j9bvy88,51.4675,7.211389,Bochum,Germany,Healthcare,ROR,04j9bvy88
BIG Direkt Gesund,https://ror.org/04y5tkt43,52.630184,13.496697,Berlin,Germany,Healthcare,ROR,04y5tkt43
BIOP Institute,https://ror.org/010h7xw27,54.011052,11.923148,Satow-Oberhagen,Germany,Facility,ROR,010h7xw27
BRIQ Institute on Behavior and Inequality,https://ror.org/01tbnxe16,50.730068,7.109195,Bonn,Germany,Education,ROR,01tbnxe16
BSP Business School Berlin,https://ror.org/017bbsh25,52.438129,13.328822,Berlin,Germany,Education,ROR,017bbsh25
BTK University of Arts & Design,https://ror.org/05f3gj938,52.505048,13.377904,Berlin,Germany,Education,ROR,05f3gj938
Baden-Wuerttemberg Cooperative State University,https://ror.org/02xdzy536,48.784687,9.17433,Stuttgart,Germany,Education,ROR,02xdzy536
Bard College Berlin,https://ror.org/05k2sh226,52.584306,13.393695,Berlin,Germany,Education,ROR,05k2sh226
Barkhausen Institute,https://ror.org/0260qqv98,51.0307749,13.7119292,Dresden,Germany,Facility,ROR,0260qqv98
Barmherzige Brüder Klinikum St. Elisabeth in Straubing,https://ror.org/02e560b93,48.887082,12.590461,Straubing,Germany,Healthcare,ROR,02e560b93
Battelle-Institut ev,https://ror.org/01kdvym37,50.114673,8.627229,Frankfurt am Main,Germany,Facility,ROR,01kdvym37
Batteryuniversity,https://ror.org/00js99a33,50.035075,9.042471,Karlstein am Main,Germany,Facility,ROR,00js99a33
"Bauhaus University, Weimar",https://ror.org/033bb5z47,50.975523,11.329686,Weimar,Germany,Education,ROR,033bb5z47
Bavarian Academy of Sciences and Humanities,https://ror.org/001rdaz60,48.13743,11.57549,Munich,Germany,Education,ROR,001rdaz60
Bavarian Natural History Collections,https://ror.org/05th1v540,48.13743,11.57549,Munich,Germany,Facility,ROR,05th1v540
Bavarian Polymer Institute,https://ror.org/054zwas39,49.927816,11.587065,Bayreuth,Germany,Facility,ROR,054zwas39
Bavarian Research Institute for Digital Transformation,https://ror.org/00h539j16,48.14694,11.574828,Munich,Germany,Facility,ROR,00h539j16
Bayerische Landesanstalt für Wald und Forstwirtschaft,https://ror.org/038rpgw61,48.399869,11.717986,Freising,Germany,Facility,ROR,038rpgw61
Bayerische Landesanstalt für Weinbau und Gartenbau,https://ror.org/035wevv89,49.840218,9.87733,Veitshöchheim,Germany,Facility,ROR,035wevv89
Bayerisches Staatsinstitut für Hochschulforschung und Hochschulplanung,https://ror.org/05edmmt93,48.143884,11.58813,Munich,Germany,Facility,ROR,05edmmt93
Bayreuth Medical Center,https://ror.org/034nz8723,49.943249,11.534153,Bayreuth,Germany,Healthcare,ROR,034nz8723
Behandlungszentrum Aschau,https://ror.org/054ey2125,47.782826,12.328016,Aschau im Chiemgau,Germany,Healthcare,ROR,054ey2125
Beratungs und Schulungsinstitut für Tierschutz bei Transport und Schlachtung,https://ror.org/01baj0246,53.508311,10.485132,Lauenburg,Germany,Facility,ROR,01baj0246
Berlin Center for Genomics in Biodiversity Research,https://ror.org/025twjg59,52.458678,13.30503,Berlin,Germany,Facility,ROR,025twjg59
Berlin Institute of Health at Charité - Universitätsmedizin Berlin,https://ror.org/0493xsw21,52.52437,13.41053,Berlin,Germany,Facility,ROR,0493xsw21
Berlin Mathematical School,https://ror.org/03zekj455,52.52437,13.41053,Berlin,Germany,Education,ROR,03zekj455
Berlin School of Economics and Law,https://ror.org/03rkmps36,52.48548,13.337736,Berlin,Germany,Education,ROR,03rkmps36
Berlin University of the Arts,https://ror.org/03eznrw16,52.509303,13.327143,Berlin,Germany,Education,ROR,03eznrw16
Berlin-Brandenburg Academy of Sciences and Humanities,https://ror.org/05jgq9443,52.513889,13.394167,Berlin,Germany,Education,ROR,05jgq9443
Berliner Hochschule für Technik,https://ror.org/00w7whj55,52.52437,13.41053,Berlin,Germany,Education,ROR,00w7whj55
