name,definition,codesystem,code,ontologyTermURI
application/moss-signature,application/moss-signature,IANA,,https://www.iana.org/assignments/media-types/application/moss-signature
application/mosskey-data,application/mosskey-data,IANA,,https://www.iana.org/assignments/media-types/application/mosskey-data
application/mosskey-request,application/mosskey-request,IANA,,https://www.iana.org/assignments/media-types/application/mosskey-request
application/mp21,application/mp21,IANA,,https://www.iana.org/assignments/media-types/application/mp21
application/mp4,application/mp4,IANA,,https://www.iana.org/assignments/media-types/application/mp4
application/mpeg4-generic,application/mpeg4-generic,IANA,,https://www.iana.org/assignments/media-types/application/mpeg4-generic
application/mpeg4-iod,application/mpeg4-iod,IANA,,https://www.iana.org/assignments/media-types/application/mpeg4-iod
application/mpeg4-iod-xmt,application/mpeg4-iod-xmt,IANA,,https://www.iana.org/assignments/media-types/application/mpeg4-iod-xmt
application/mrb-consumer+xml,application/mrb-consumer+xml,IANA,,https://www.iana.org/assignments/media-types/application/mrb-consumer+xml
application/mrb-publish+xml,application/mrb-publish+xml,IANA,,https://www.iana.org/assignments/media-types/application/mrb-publish+xml
application/msc-ivr+xml,application/msc-ivr+xml,IANA,,https://www.iana.org/assignments/media-types/application/msc-ivr+xml
application/msc-mixer+xml,application/msc-mixer+xml,IANA,,https://www.iana.org/assignments/media-types/application/msc-mixer+xml
application/msword,application/msword,IANA,,https://www.iana.org/assignments/media-types/application/msword
application/mud+json,application/mud+json,IANA,,https://www.iana.org/assignments/media-types/application/mud+json
application/multipart-core,application/multipart-core,IANA,,https://www.iana.org/assignments/media-types/application/multipart-core
application/mxf,application/mxf,IANA,,https://www.iana.org/assignments/media-types/application/mxf
application/n-quads,application/n-quads,IANA,,https://www.iana.org/assignments/media-types/application/n-quads
application/n-triples,application/n-triples,IANA,,https://www.iana.org/assignments/media-types/application/n-triples
application/nasdata,application/nasdata,IANA,,https://www.iana.org/assignments/media-types/application/nasdata
application/news-checkgroups,application/news-checkgroups,IANA,,https://www.iana.org/assignments/media-types/application/news-checkgroups
application/news-groupinfo,application/news-groupinfo,IANA,,https://www.iana.org/assignments/media-types/application/news-groupinfo
application/news-transmission,application/news-transmission,IANA,,https://www.iana.org/assignments/media-types/application/news-transmission
application/nlsml+xml,application/nlsml+xml,IANA,,https://www.iana.org/assignments/media-types/application/nlsml+xml
application/node,application/node,IANA,,https://www.iana.org/assignments/media-types/application/node
application/nss,application/nss,IANA,,https://www.iana.org/assignments/media-types/application/nss
application/oauth-authz-req+jwt,application/oauth-authz-req+jwt,IANA,,https://www.iana.org/assignments/media-types/application/oauth-authz-req+jwt
application/oblivious-dns-message,application/oblivious-dns-message,IANA,,https://www.iana.org/assignments/media-types/application/oblivious-dns-message
application/ocsp-request,application/ocsp-request,IANA,,https://www.iana.org/assignments/media-types/application/ocsp-request
application/ocsp-response,application/ocsp-response,IANA,,https://www.iana.org/assignments/media-types/application/ocsp-response
application/octet-stream,application/octet-stream,IANA,,https://www.iana.org/assignments/media-types/application/octet-stream
application/odm+xml,application/odm+xml,IANA,,https://www.iana.org/assignments/media-types/application/odm+xml
application/oebps-package+xml,application/oebps-package+xml,IANA,,https://www.iana.org/assignments/media-types/application/oebps-package+xml
application/ogg,application/ogg,IANA,,https://www.iana.org/assignments/media-types/application/ogg
application/ohttp-keys,application/ohttp-keys,IANA,,https://www.iana.org/assignments/media-types/application/ohttp-keys
application/opc-nodeset+xml,application/opc-nodeset+xml,IANA,,https://www.iana.org/assignments/media-types/application/opc-nodeset+xml
application/oscore,application/oscore,IANA,,https://www.iana.org/assignments/media-types/application/oscore
application/oxps,application/oxps,IANA,,https://www.iana.org/assignments/media-types/application/oxps
application/p21+zip,application/p21+zip,IANA,,https://www.iana.org/assignments/media-types/application/p21+zip
application/p21,application/p21,IANA,,https://www.iana.org/assignments/media-types/application/p21
application/p2p-overlay+xml,application/p2p-overlay+xml,IANA,,https://www.iana.org/assignments/media-types/application/p2p-overlay+xml
application/parityfec,application/parityfec,IANA,,https://www.iana.org/assignments/media-types/application/parityfec
application/passport,application/passport,IANA,,https://www.iana.org/assignments/media-types/application/passport
application/patch-ops-error+xml,application/patch-ops-error+xml,IANA,,https://www.iana.org/assignments/media-types/application/patch-ops-error+xml
application/pdf,application/pdf,IANA,,https://www.iana.org/assignments/media-types/application/pdf
application/pem-certificate-chain,application/pem-certificate-chain,IANA,,https://www.iana.org/assignments/media-types/application/pem-certificate-chain
application/pgp-encrypted,application/pgp-encrypted,IANA,,https://www.iana.org/assignments/media-types/application/pgp-encrypted
application/pgp-keys,application/pgp-keys,IANA,,https://www.iana.org/assignments/media-types/application/pgp-keys
application/pgp-signature,application/pgp-signature,IANA,,https://www.iana.org/assignments/media-types/application/pgp-signature
application/pidf+xml,application/pidf+xml,IANA,,https://www.iana.org/assignments/media-types/application/pidf+xml
application/pidf-diff+xml,application/pidf-diff+xml,IANA,,https://www.iana.org/assignments/media-types/application/pidf-diff+xml
application/pkcs10,application/pkcs10,IANA,,https://www.iana.org/assignments/media-types/application/pkcs10
application/pkcs12,application/pkcs12,IANA,,https://www.iana.org/assignments/media-types/application/pkcs12
application/pkcs7-mime,application/pkcs7-mime,IANA,,https://www.iana.org/assignments/media-types/application/pkcs7-mime
application/pkcs7-signature,application/pkcs7-signature,IANA,,https://www.iana.org/assignments/media-types/application/pkcs7-signature
application/pkcs8,application/pkcs8,IANA,,https://www.iana.org/assignments/media-types/application/pkcs8
application/pkcs8-encrypted,application/pkcs8-encrypted,IANA,,https://www.iana.org/assignments/media-types/application/pkcs8-encrypted
application/pkix-attr-cert,application/pkix-attr-cert,IANA,,https://www.iana.org/assignments/media-types/application/pkix-attr-cert
application/pkix-cert,application/pkix-cert,IANA,,https://www.iana.org/assignments/media-types/application/pkix-cert
application/pkix-crl,application/pkix-crl,IANA,,https://www.iana.org/assignments/media-types/application/pkix-crl
application/pkix-pkipath,application/pkix-pkipath,IANA,,https://www.iana.org/assignments/media-types/application/pkix-pkipath
application/pkixcmp,application/pkixcmp,IANA,,https://www.iana.org/assignments/media-types/application/pkixcmp
application/pls+xml,application/pls+xml,IANA,,https://www.iana.org/assignments/media-types/application/pls+xml
application/poc-settings+xml,application/poc-settings+xml,IANA,,https://www.iana.org/assignments/media-types/application/poc-settings+xml
application/postscript,application/postscript,IANA,,https://www.iana.org/assignments/media-types/application/postscript
application/ppsp-tracker+json,application/ppsp-tracker+json,IANA,,https://www.iana.org/assignments/media-types/application/ppsp-tracker+json
application/private-token-issuer-directory,application/private-token-issuer-directory,IANA,,https://www.iana.org/assignments/media-types/application/private-token-issuer-directory
application/private-token-request,application/private-token-request,IANA,,https://www.iana.org/assignments/media-types/application/private-token-request
application/private-token-response,application/private-token-response,IANA,,https://www.iana.org/assignments/media-types/application/private-token-response
application/problem+json,application/problem+json,IANA,,https://www.iana.org/assignments/media-types/application/problem+json
application/problem+xml,application/problem+xml,IANA,,https://www.iana.org/assignments/media-types/application/problem+xml
application/provenance+xml,application/provenance+xml,IANA,,https://www.iana.org/assignments/media-types/application/provenance+xml
application/prs.alvestrand.titrax-sheet,application/prs.alvestrand.titrax-sheet,IANA,,https://www.iana.org/assignments/media-types/application/prs.alvestrand.titrax-sheet
application/prs.cww,application/prs.cww,IANA,,https://www.iana.org/assignments/media-types/application/prs.cww
application/prs.cyn,application/prs.cyn,IANA,,https://www.iana.org/assignments/media-types/application/prs.cyn
application/prs.hpub+zip,application/prs.hpub+zip,IANA,,https://www.iana.org/assignments/media-types/application/prs.hpub+zip
application/prs.implied-document+xml,application/prs.implied-document+xml,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-document+xml
application/prs.implied-executable,application/prs.implied-executable,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-executable
application/prs.implied-object+json,application/prs.implied-object+json,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-object+json
application/prs.implied-object+json-seq,application/prs.implied-object+json-seq,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-object+json-seq
application/prs.implied-object+yaml,application/prs.implied-object+yaml,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-object+yaml
application/prs.implied-structure,application/prs.implied-structure,IANA,,https://www.iana.org/assignments/media-types/application/prs.implied-structure
application/prs.mayfile,application/prs.mayfile,IANA,,https://www.iana.org/assignments/media-types/application/prs.mayfile
